id,province,district,subdistrict,address,property_type,total_units,bedrooms,baths,floor_area,floor_level,land_area,latitude,longitude,nearby_stations,nearby_station_distance,nearby_bus_stops,nearby_supermarkets,nearby_shops,year_built,month_built,facilities,price
10889991,Nonthaburi,Mueang Nonthaburi,Sai Ma,289 Rattanathibet Road,Detached House,244.5,3.0,3.0,220,2,256.0,13.8704477435,100.4714115092,2,"[['PP07 Sai Ma MRT', 560], ['PP08 Phra Nang Klao Bridge MRT', 930]]",20.0,2.0,2,2000,October,"['Community Garden', 'CCTV', 'Fitness corner', '24 hours security']",8490000
11011566,Bangkok,Khlong Toei,Khlong Tan,"Sukhumvit 24 Road, Khong Tan",Condo,402.0,1.0,1.0,27,6,230.0,13.7226812532,100.5661111779,2,"[['BL23 Queen Sirikit National Convention Centre MRT', 780], ['E5 Phrom Phong BTS', 890]]",20.0,20.0,20,2016,March,"['Car Park', 'Covered car park', ""Children's Playground"", 'Club', 'Community Garden', 'CCTV', 'Fitness corner', 'Function room', 'Launderette', 'Multi-Storey Car Park', '24 hours security', 'Swimming pool']",5500000
10305420,Nonthaburi,Pak Kret,Bang Tanai,Bang Tanai,Detached House,406.0,3.0,3.0,140,1,204.0,13.7323375,100.5867656,0,Unknown,20.0,17.0,20,2000,November,[],7590000
10810075,Bangkok,Lat Phrao,Chorakhe Bua,Soi Moobaan Areeya Mowa,Townhouse,410.0,3.0,3.0,200,2,104.0,13.8479334265,100.6082375751,0,Unknown,11.0,7.0,5,2000,September,"['Clubhouse', 'Community Garden', 'CCTV', '24 hours security', 'Swimming pool']",4090000
7963353,Bangkok,Din Daeng,Din Daeng,"77, 88 Soi Ratchadaphisek 5, Ratchadaphisek Road",Condo,250.0,2.0,2.0,85,7,103.0,13.765223,100.567891,2,"[['BL19 Thailand Cultural Centre MRT', 280], ['BL20 Phra Ram 9 MRT', 890]]",16.0,16.0,20,2006,July,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Sauna', '24 hours security', 'Swimming pool']",7000000
10655271,Bangkok,Chatuchak,Sena Nikhom,"640 Soi Thanon Sena Nikhom 1, Phaholyothin Road",Condo,207.0,1.0,1.0,29,4,101.0,13.8347167124,100.5793479272,2,"[['N12 Sena Nikhom BTS', 680], ['N13 Kasetsart University BTS', 860]]",20.0,4.0,8,2013,February,"['Car Park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2100000
10667878,Nonthaburi,Mueang Nonthaburi,Bang Kraso,302 Ngamwongwan Road,Condo,1280.0,1.0,1.0,30,9,100.0,13.857679,100.525966,0,Unknown,19.0,4.0,8,2015,August,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', 'Pavillion', '24 hours security', 'Swimming pool']",1460000
10938049,Bangkok,Yan Nawa,Chong Nonsi,Satupradit,Condo,909.5,2.0,2.0,86,1,99.0,13.700717,100.536511,1,"[['B4 Thanon Chan BRT', 490]]",20.0,20.0,20,2012,July,[],3500000
11011578,Bangkok,Huai Khwang,Huai Khwang,218 Ratchadaphisek Road,Condo,539.0,2.0,2.0,70,8,97.0,13.778071411300001,100.5745093988,1,"[['BL18 Huai Khwang MRT', 90]]",20.0,20.0,20,2011,July,"['Covered car park', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool']",7500000
10903174,Samut Prakan,Phra Samut Jadee,Na Kluea,ถนนประชาอุทิศ 90,Townhouse,536.6666666666666,3.0,2.0,120,1,96.0,13.5757375,100.4995156,0,Unknown,20.0,10.0,1,2000,October,['Covered car park'],2190000
10817743,Bangkok,Bang Khen,Anusawari,Ladplakhao Road,Condo,532.0,1.0,2.0,26,2,219.0,13.8588579778,100.6111794603,0,Unknown,20.0,7.0,7,2014,December,"['Fitness corner', 'Mini-Mart']",1100000
8130614,Bangkok,Bang Na,Bang Na,Soi Bangna-Trat 37 Bangna-Trat Road,Condo,854.5,2.0,1.0,65,8,229.0,13.667795,100.650371,0,Unknown,17.0,3.0,7,2013,July,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Playground', '24 hours security', 'Swimming pool']",2100000
10960608,Samut Prakan,Bang Sao Thong,Sisa Chorakhe Noi,Sri Waree Noi Road,Detached House,1177.0,3.0,3.0,160,2,240.0,13.712130838,100.7847760929,0,Unknown,3.0,4.0,5,2000,December,"['Basketball court', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool', 'Tennis courts']",4290000
11038904,Nonthaburi,Mueang Nonthaburi,Bang Kraso,302 Ngamwongwan Road,Condo,1280.0,1.0,1.0,31,23,256.0,13.857679,100.525966,0,Unknown,19.0,4.0,8,2015,August,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', 'Pavillion', '24 hours security', 'Swimming pool']",1500000
11029146,Bangkok,Khlong San,Khlong San,208 Soi Somdet Chao Phraya 17,Condo,478.0,1.0,1.0,62,1,272.0,13.732714,100.509602,3,"[['G3 Khlong San BTS', 360], ['G2 Charoen Nakhon BTS', 720], ['BL28 Hua Lamphong MRT', 860]]",10.0,20.0,20,1994,May,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', 'Lift lobby', 'Playground', 'Sauna', '24 hours security', 'Swimming pool']",5900000
10867856,Nonthaburi,Sai Noi,Sai Noi,Sai Noi,Detached House,408.6666666666667,4.0,3.0,284,1,288.0,13.965887500000001,100.3320781,0,Unknown,1.0,13.0,3,2000,June,[],4190000
10739285,Samut Prakan,Bang Sao Thong,Sisa Chorakhe Yai,Srisa Chorakhe Yai,Townhouse,339.33333333333337,4.0,3.0,115,1,219.0,13.6335741,100.7548851,0,Unknown,10.0,6.0,1,2000,March,[],2800000
10863206,Bangkok,Bang Kapi,Khlong Chan,135 Ladprao Road,Condo,270.0,1.0,1.0,30,7,149.0,13.769792,100.638903,0,Unknown,20.0,20.0,20,2017,July,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2350000
10982995,Bangkok,Bang Sue,Bang Sue,ริมคลองประปา (ประชาชื่น 6 แยก 2),Townhouse,587.5,4.0,3.0,180,1,80.0,13.8195125,100.5379844,2,"[['RW02 SRT Bang Son', 480], ['PP15 Bang Son MRT', 580]]",17.0,4.0,2,2000,March,['Covered car park'],4900000
10803984,Nonthaburi,Mueang Nonthaburi,Sai Ma,ซอยบ้านไทรม้า ตำบลไทรม้า อำเภอเมือง นนทบุรี,Condo,905.0,1.0,1.0,22,8,80.0,13.868741,100.473872,2,"[['PP08 Phra Nang Klao Bridge MRT', 670], ['PP07 Sai Ma MRT', 850]]",15.0,5.0,1,2017,July,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Game room', 'Launderette', 'Library', 'Mini-Mart', 'Multi-purpose hall', 'Pavillion', 'Playground', '24 hours security', 'Swimming pool']",1200000
10838056,Bangkok,Bang Bon,Bang Bon,ถนนบางบอน1 ถนนชัยพฤกษ์,Townhouse,756.6666666666666,4.0,3.0,76,1,80.0,13.6796619,100.4240057,0,Unknown,12.0,6.0,15,2000,January,['Covered car park'],2790000
11028588,Bangkok,Min Buri,Min Buri,Min Buri,Detached House,608.3333333333333,3.0,2.0,200,1,200.0,13.8040625,100.7230625,0,Unknown,20.0,17.0,11,2000,October,[],4900000
11033676,Bangkok,Khlong Toei,Phra Khanong,1120 Sukhumvit Road,Condo,460.0,1.0,1.0,31,12,140.0,13.7128270964,100.5942278251,1,"[['E8 Phra Khanong BTS', 420]]",20.0,17.0,20,2012,December,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",3500000
10744253,Samut Prakan,Phra Pradaeng,Bang Khru,ถนน ประชาอุทิศ,Townhouse,447.0,3.0,2.0,80,1,80.0,13.6367399,100.5018084,0,Unknown,20.0,20.0,7,2000,May,"['Covered car park', 'Playground', '24 hours security']",2000000
10941398,Nonthaburi,Bang Kruai,Bang Kruai,Bang Kruai-Sai Noi Road,Condo,434.0,1.0,1.0,31,8,149.0,13.8104419399,100.4964192036,0,Unknown,20.0,6.0,4,2016,September,"['CCTV', 'Fitness corner', 'Library', 'Roof Terrace', '24 hours security']",1510000
10827034,Bangkok,Din Daeng,Din Daeng,"Soi Inthamara 47, Ratchadaphisek Road",Condo,441.0,1.0,1.0,35,5,219.0,13.7841189237,100.5713730635,2,"[['BL17 Sutthisan MRT', 690], ['BL18 Huai Khwang MRT', 720]]",20.0,16.0,18,2011,June,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Sauna', '24 hours security', 'Swimming pool']",3640000
10984281,Bangkok,Bang Khen,Anusawari,พหลโยธิน,Detached House,620.5,3.0,4.0,184,1,288.0,13.8811875,100.6149844,0,Unknown,20.0,4.0,4,2000,August,"['Covered car park', ""Children's Playground"", 'Community Garden', 'CCTV', '24 hours security']",7200000
10750244,Bangkok,Sai Mai,O Ngoen,Chatuchot Road,Detached House,800.0,3.0,2.0,154,1,232.0,13.897916,100.681465,0,Unknown,20.0,1.0,2,2000,March,"['Community Garden', 'CCTV', '24 hours security', 'Swimming pool']",4200000
11020763,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Sukhumvit 107 Road,Condo,1113.0,2.0,1.0,40,3,224.0,13.65832,100.606151,1,"[['E14 Bearing BTS', 610]]",20.0,8.0,7,2019,August,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Jogging track', 'Lift lobby', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool']",1990000
11022063,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Sukhumvit Road,Condo,1770.0,2.0,1.0,52,23,216.0,13.646183,100.595117,1,"[['E15 Samrong BTS', 60]]",20.0,16.0,20,2017,March,"['Badminton hall', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Mini golf range', 'Multi-purpose hall', '24 hours security', 'Swimming pool']",5990000
10951959,Bangkok,Watthana,Phra Khanong Nuea,Sukhumvit Road,Condo,540.0,1.0,1.0,32,14,208.0,13.717112552,100.5891036987,2,"[['E8 Phra Khanong BTS', 310], ['E7 Ekkamai BTS', 510]]",18.0,20.0,20,2009,September,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",3600000
11010278,Bangkok,Sathon,Thung Maha Mek,เย็นอากาศ Yenakat,Condo,108.0,2.0,1.0,70,3,200.0,13.719583,100.548763,2,"[['BL24 Khlong Toei MRT', 450], ['BL25 Lumphini MRT', 680]]",16.0,5.0,1,2012,May,"['Fitness corner', '24 hours security', 'Swimming pool']",4000000
10125587,Bangkok,Bang Phlat,Bang Yi Khan,"Soi Charansanitwong, Sirinthon Road",Condo,560.0,1.0,1.0,25,16,192.0,13.7838800572,100.4939085012,1,"[['BL06 Sirindhorn MRT', 50]]",14.0,13.0,11,2018,March,"['BBQ pits', 'Car Park', 'CCTV', 'Fitness corner', 'Library', 'Lift lobby', 'Mini-Mart', 'Playground', 'Roof Terrace', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",2450000
10770669,Nonthaburi,Mueang Nonthaburi,Bang Khen,333 Krungthep-Nonthaburi Rd,Condo,1063.0,1.0,1.0,35,7,184.0,13.841102374,100.5129627055,2,"[['PP13 Yaek Tiwanon MRT', 250], ['PP12 Ministry of Public Health MRT', 840]]",12.0,3.0,5,2014,July,"['Covered car park', 'CCTV', 'Fitness corner', 'Library', 'Mini-Mart', '24 hours security', 'Swimming pool']",2000000
10791829,Nonthaburi,Mueang Nonthaburi,Sai Ma,115 Rattanathibet Road,Condo,1325.0,1.0,1.0,30,1,176.0,13.8695902481,100.466331541,1,"[['PP07 Sai Ma MRT', 80]]",10.0,4.0,3,2012,June,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1219000
10905969,Bangkok,Lat Phrao,Chorakhe Bua,Chorake Bua,Detached House,857.0,3.0,2.0,140,1,168.0,13.8371875,100.6109375,0,Unknown,8.0,2.0,4,2000,October,[],4500000
11031129,Bangkok,Phaya Thai,Sam Sen Nai,. ถนนสุทธิสารวินิจฉัย แขวงสามเสนใน เขตพญาไท กทม.,Condo,389.0,1.0,1.0,25,17,159.0,13.788935,100.553864,2,"[['N7 Saphan Kwai BTS', 720], ['N6 Sena Ruam BTS', 810]]",8.0,8.0,14,2018,August,"['BBQ pits', 'Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Gymnasium room', 'Library', 'Pavillion', '24 hours security', 'Swimming pool']",2650000
10703593,Nonthaburi,Mueang Nonthaburi,Talat Khwan,8 Tiwanon Road,Condo,373.0,1.0,1.0,29,12,149.0,13.8503919555,100.5164246705,1,"[['PP12 Ministry of Public Health MRT', 280]]",8.0,6.0,10,2018,January,"['Car Park', 'Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Gymnasium room', 'Launderette', 'Library', 'Lift lobby', 'Lounge', '24 hours security', 'Sky Lounge', 'Steam bath', 'Swimming pool', 'Wading pool']",2490000
10925668,Nonthaburi,Bang Yai,Bang Mae Nang,Bang Mae Nang,Townhouse,286.5,3.0,3.0,140,1,140.0,13.8612862,100.3778632,0,Unknown,9.0,6.0,2,2000,August,['Covered car park'],4990000
10764007,Bangkok,Khlong Sam Wa,Bang Chan,Hathairat Road,Detached House,200.0,3.0,3.0,160,1,200.0,13.8336491969,100.7198664029,0,Unknown,9.0,5.0,5,2007,December,"['Community Garden', 'CCTV', '24 hours security', 'Swimming pool']",3880000
11029403,Bangkok,Watthana,Phra Khanong Nuea,ถนน Sukhumvit Road,Condo,358.0,1.0,1.0,35,2,235.0,13.7048966494,100.6016633214,2,"[['E9 On Nut BTS', 90], ['E10 Bang Chak BTS', 960]]",13.0,6.0,12,2013,November,"['Covered car park', 'CCTV', 'Fitness corner', 'Jacuzzi', '24 hours security', 'Swimming pool']",4000000
10620221,Bangkok,Bang Rak,Silom,98 Sathorn Nua Road,Condo,562.0,1.0,1.0,46,20,270.0,13.7230326105,100.5255950797,3,"[['S4 Saint Louis BTS', 270], ['S3 Chong Nonsi BTS', 470], ['B1 Sathorn BRT', 570]]",16.0,20.0,20,2013,September,"['CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",7710000
10643860,Bangkok,Wang Thonglang,Phlapphla,Srivara Road,Condo,253.0,1.0,1.0,32,3,306.0,13.770859,100.608249,0,Unknown,20.0,7.0,9,2008,July,"['Car Park', 'CCTV', 'Fitness corner', '24 hours security']",2200000
11044930,Nonthaburi,Bang Bua Thong,Bang Bua Thong,บางกรวย-ไทรน้อย,Detached House,854.5,3.0,3.0,216,1,376.0,13.9081125,100.4302969,0,Unknown,15.0,5.0,8,2000,June,"['Adult Fitness Stations', 'Covered car park', 'CCTV', '24 hours security', 'Swimming pool']",6490000
10945342,Nonthaburi,Bang Bua Thong,Bang Rak Phatthana,102/329 Chan Thong Iiam Road,Condo,900.0,1.0,1.0,26,5,320.0,13.888309,100.410602,2,"[['PP01 Khlong Bang Phai MRT', 450], ['PP02 Talad Bang Yai MRT', 820]]",12.0,11.0,13,2016,March,"['BBQ pits', 'Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Swimming pool']",1250000
10608564,Bangkok,Khlong Toei,Khlong Tan,"Sukhumvit 24 Road, Khong Tan",Condo,402.0,1.0,1.0,31,23,264.0,13.7226812532,100.5661111779,2,"[['BL23 Queen Sirikit National Convention Centre MRT', 780], ['E5 Phrom Phong BTS', 890]]",9.0,20.0,20,2016,March,"['Car Park', 'Covered car park', ""Children's Playground"", 'Club', 'Community Garden', 'CCTV', 'Fitness corner', 'Function room', 'Launderette', 'Multi-Storey Car Park', '24 hours security', 'Swimming pool']",7500000
11020287,Bangkok,Huai Khwang,Bang Kapi,1811 Phetchaburi Rd,Condo,295.0,1.0,1.0,35,24,208.0,13.7486864679,100.5678411105,3,"[['E4 Asok BTS', 470], ['BL21 Phetchaburi MRT', 530], ['A6 Makkasan Airport Link', 750]]",7.0,12.0,20,2012,January,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",3300000
11009065,Nonthaburi,Pak Kret,Ban Mai,Ban Mai,Detached House,1168.0,3.0,3.0,155,1,152.0,13.9438875,100.5585469,0,Unknown,4.0,5.0,6,2000,September,"['Covered car park', 'Playground', '24 hours security', 'Swimming pool']",4790000
10990437,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,ถนนเทพารักษ์ ตำบลสำโรงเหนือ อำเภอเมือง สมุทรปราการ,Condo,2041.0,1.0,1.0,22,3,132.0,13.626218,100.629021,0,Unknown,16.0,10.0,14,2017,March,"['Covered car park', 'CCTV', 'Fitness corner', 'Game room', 'Gymnasium room', 'Launderette', 'Library', 'Mini-Mart', 'Open car park', 'Pavillion', 'Playground', '24 hours security', 'Swimming pool', 'Wading pool']",1000000
10810101,Bangkok,Huai Khwang,Bang Kapi,Petchaburi Road,Condo,660.0,1.0,1.0,68,8,112.0,13.742949,100.588961,0,Unknown,20.0,9.0,13,2015,June,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Roof Terrace', 'Sauna', '24 hours security', 'Swimming pool']",4950000
10352559,Bangkok,Bueng Kum,Nawamin,Soi Nawamin 111 Yeak 15,Townhouse,74.0,3.0,4.0,220,1,96.0,13.8111424795,100.6365835108,0,Unknown,6.0,4.0,6,2010,July,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5890000
10951082,Nonthaburi,Bang Bua Thong,Lahan,ถ.ชัยพฤกษ์,Townhouse,171.5,4.0,2.0,84,1,84.0,13.951444,100.4115631,0,Unknown,8.0,5.0,3,2000,August,[],1990000
10846136,Bangkok,Khlong Toei,Khlong Toei,140 Sukhumvit Road,Condo,269.0,1.0,1.0,51,1,118.0,13.725135,100.564214,2,"[['BL23 Queen Sirikit National Convention Centre MRT', 620], ['E5 Phrom Phong BTS', 770]]",10.0,20.0,20,2010,July,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security']",7300000
10793536,Samut Prakan,Bang Phli,Nong Prue,Wat Sri Waree Noi Road,Detached House,242.0,3.0,2.0,120,1,152.0,13.646816,100.77324,0,Unknown,11.0,2.0,1,2000,September,"['Community Garden', 'CCTV', '24 hours security']",3200000
10958344,Nonthaburi,Mueang Nonthaburi,Bang Kraso,Rattanathibet Road,Condo,2824.0,1.0,1.0,26,9,163.0,13.8636530348,100.5028675423,2,"[['PP10 Bang Krasor MRT', 260], ['PP09 Yaek Nonthaburi 1 MRT', 980]]",13.0,16.0,11,2016,December,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Launderette', 'Playground', '24 hours security', 'Swimming pool']",1600000
10559577,Bangkok,Huai Khwang,Bang Kapi,349 Rama 9,Condo,1410.0,1.0,1.0,38,27,175.0,13.7561628422,100.5831410847,0,Unknown,15.0,4.0,6,2019,November,"['BBQ pits', 'Car Park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Gymnasium room', 'Library', 'Lift lobby', 'Mini-Mart', 'Open car park', '24 hours security', 'Sky Lounge', 'Swimming pool', 'Wading pool']",3590000
10679634,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Sukhumvit Road 113,Condo,404.0,1.0,1.0,29,7,186.0,13.6349884735,100.6220159074,0,Unknown,8.0,8.0,3,2013,January,"['CCTV', '24 hours security']",1150000
10882563,Nonthaburi,Bang Bua Thong,Bang Rak Yai,Rattanathibet Road,Condo,655.0,1.0,1.0,27,3,197.0,13.8783289388,100.4467895662,2,"[['PP05 Bang Rak Yai MRT', 230], ['PP06 Bang Rak Noi Tha It MRT', 990]]",14.0,1.0,6,2015,February,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1290000
10948793,Bangkok,Bangkok Noi,Arun Amarin,151 Boromarajonani Road Noi,Condo,1408.0,1.0,1.0,30,19,209.0,13.785537,100.469754,0,Unknown,20.0,10.0,5,2012,July,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Playground', '24 hours security', 'Spa pool', 'Swimming pool']",1850000
10916302,Bangkok,Sai Mai,O Ngoen,O-Ngoen,Detached House,984.0,4.0,4.0,214,1,220.0,13.8960625,100.6720625,0,Unknown,3.0,1.0,5,2000,July,[],7200000
11004204,Bangkok,Din Daeng,Din Daeng,Soi Vibhavadi Rangsit 16,Condo,560.0,1.0,1.0,40,6,223.0,13.796934,100.569643,2,"[['BL16 Ratchadaphisek MRT', 630], ['BL17 Sutthisan MRT', 920]]",5.0,13.0,12,2019,January,"['BBQ pits', 'Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', '24 hours security', 'Steam bath', 'Swimming pool']",3700000
11021363,Nonthaburi,Mueang Nonthaburi,Bang Kraso,Rattanathibet Road,Condo,2824.0,1.0,1.0,36,16,225.0,13.8636530348,100.5028675423,2,"[['PP10 Bang Krasor MRT', 260], ['PP09 Yaek Nonthaburi 1 MRT', 980]]",8.0,16.0,11,2016,December,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Launderette', 'Playground', '24 hours security', 'Swimming pool']",1990000
10205237,Bangkok,Bang Rak,Maha Phruettharam,18 Siphaya Road,Condo,465.0,1.0,1.0,35,1,228.0,13.732397,100.52659,2,"[['BL27 Sam Yan MRT', 350], ['S2 Sala Daeng BTS', 880]]",10.0,19.0,20,2010,December,"['BBQ pits', 'Car Park', 'CCTV', 'Gymnasium room', 'Lift lobby', 'Sauna', '24 hours security', 'Swimming pool']",4500000
11011071,Samut Prakan,Mueang Samut Prakan,Thepharak,Sukhumvit 115 Road,Condo,998.0,1.0,1.0,34,9,233.0,13.637929,100.592683,2,"[['E16 Pu Chao BTS', 140], ['E15 Samrong BTS', 980]]",15.0,5.0,6,2018,August,"['Car Park', 'Covered car park', ""Children's Playground"", 'CCTV', 'Gymnasium room', 'Jacuzzi', 'Lift lobby', '24 hours security', 'Steam bath', 'Swimming pool']",2450000
8474167,Bangkok,Huai Khwang,Sam Sen Nok,295 Sutthisarn Winitchai Road,Condo,485.0,1.0,1.0,35,6,236.0,13.789487,100.58892,0,Unknown,17.0,6.0,7,2008,December,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Playground', '24 hours security', 'Swimming pool']",1650000
10992127,Bangkok,Thon Buri,Dao Khanong,18-98 รัชดาภิเษก,Condo,973.0,1.0,1.0,30,11,239.0,13.709988,100.479851,2,"[['S10 Talat Phlu BTS', 580], ['B12 Ratchaphruek BRT', 690]]",18.0,5.0,20,2017,January,"['Covered car park', 'CCTV', 'Fitness corner', 'Library', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",2300000
10899123,Bangkok,Chatuchak,Chom Phon,"Soi Vibhavadi Rangsit 3, Vibhavadi Rangsit Road",Condo,736.0,1.0,1.0,24,4,241.0,13.7972176771,100.5584983227,2,"[['BL13 Chatuchak Park MRT', 780], ['N8 Mo Chit BTS', 780]]",19.0,11.0,20,2019,December,"['Basketball court', 'Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Game room', 'Launderette', 'Lounge', 'Mini-Mart', 'Multi-purpose hall', 'Pavillion', '24 hours security', 'Swimming pool']",2350000
10767270,Bangkok,Sai Mai,Khlong Thanon,Thep Rak Road,Condo,536.0,1.0,1.0,35,3,244.0,13.888418,100.610426,1,"[['N19 Sai Yud BTS', 710]]",20.0,9.0,7,2020,June,"['CCTV', 'Fitness corner', 'Meeting room', '24 hours security', 'Swimming pool']",4190000
11007889,Bangkok,Bang Sue,Bang Sue,Pracharat Sai 2 Road,Condo,172.0,1.0,1.0,46,24,247.0,13.805929,100.522338,2,"[['BL09 Bang Pho MRT', 170], ['BL10/PP16 Tao Poon MRT', 840]]",20.0,6.0,4,2015,February,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool']",5990000
10604732,Bangkok,Watthana,Khlong Tan Nuea,"Soi Thonglor 25, Sukhumvit Road",Condo,288.0,1.0,1.0,34,1,249.0,13.74296,100.583761,0,Unknown,20.0,11.0,19,2020,December,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Meeting room', 'Mini-Mart', '24 hours security', 'Swimming pool']",5800000
10923419,Bangkok,Watthana,Khlong Toei Nuea,6 Soi Sukhumvit 23,Condo,443.0,1.0,1.0,30,15,252.0,13.7366862659,100.5628969914,3,"[['BL22 Sukhumvit MRT', 290], ['E3 Nana BTS', 950], ['E5 Phrom Phong BTS', 970]]",20.0,14.0,20,2016,December,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5885000
